lot_id,process_id,order_id,product_id,machine_id,total_work_time,setup_time,downtime
LOT000073,A,PORD000073,PRD0020,MILL_01,84.9,21.46,6.53
LOT000073,B,PORD000073,PRD0020,LATHE_01,66.37,17.58,5.09
LOT000073,C,PORD000073,PRD0020,DRILL_02,82.79,23.42,7.76
LOT000073,D,PORD000073,PRD0020,GRIND_03,70.63,18.2,2.69
LOT000073,E,PORD000073,PRD0020,ADD_01,84.84,16.65,10.89
LOT000074,A,PORD000074,PRD0015,MILL_03,73.26,23.41,4.34
LOT000074,B,PORD000074,PRD0015,LATHE_04,66.11,21.12,1.21
LOT000074,C,PORD000074,PRD0015,DRILL_03,79.21,23.77,1.61
LOT000074,D,PORD000074,PRD0015,GRIND_01,83.73,22.42,16.95
LOT000074,E,PORD000074,PRD0015,ADD_02,80.42,23.0,8.33
LOT000075,A,PORD000075,PRD0007,MILL_01,113.39,20.39,6.78
LOT000075,B,PORD000075,PRD0007,LATHE_04,111.61,22.46,7.66
LOT000075,C,PORD000075,PRD0007,DRILL_03,112.31,22.56,4.7
LOT000075,D,PORD000075,PRD0007,GRIND_02,126.68,18.68,7.22
LOT000075,E,PORD000075,PRD0007,ADD_01,95.43,16.38,0.03
LOT000076,A,PORD000076,PRD0010,MILL_02,100.07,18.55,0.74
LOT000076,B,PORD000076,PRD0010,LATHE_04,98.33,20.1,0.83
LOT000076,C,PORD000076,PRD0010,DRILL_02,95.8,19.87,6.02
LOT000076,D,PORD000076,PRD0010,GRIND_03,91.78,19.98,0.59
LOT000076,E,PORD000076,PRD0010,ADD_02,108.31,24.82,12.38
LOT000077,A,PORD000077,PRD0013,MILL_01,67.63,15.89,4.79
LOT000077,B,PORD000077,PRD0013,LATHE_03,68.02,22.34,1.39
LOT000077,C,PORD000077,PRD0013,DRILL_03,68.07,16.18,8.4
LOT000077,D,PORD000077,PRD0013,GRIND_01,80.69,24.5,5.66
LOT000077,E,PORD000077,PRD0013,ADD_01,68.99,15.26,12.48
LOT000078,A,PORD000078,PRD0017,MILL_01,65.49,22.83,6.82
LOT000078,B,PORD000078,PRD0017,LATHE_01,63.74,23.42,6.42
LOT000078,C,PORD000078,PRD0017,DRILL_01,61.21,22.06,0.5
LOT000078,D,PORD000078,PRD0017,GRIND_03,58.76,19.37,7.66
LOT000078,E,PORD000078,PRD0017,ADD_02,64.0,16.31,13.84
LOT000079,A,PORD000079,PRD0012,MILL_04,62.69,24.75,3.43
LOT000079,B,PORD000079,PRD0012,LATHE_02,46.74,15.65,0.27
LOT000079,C,PORD000079,PRD0012,DRILL_02,56.71,20.62,3.15
LOT000079,D,PORD000079,PRD0012,GRIND_02,66.6,24.0,6.64
LOT000079,E,PORD000079,PRD0012,ADD_01,71.45,23.82,12.42
LOT000080,A,PORD000080,PRD0014,MILL_01,62.62,24.81,5.23
LOT000080,B,PORD000080,PRD0014,LATHE_04,59.61,18.38,7.58
LOT000080,C,PORD000080,PRD0014,DRILL_01,51.25,16.14,2.25
LOT000080,D,PORD000080,PRD0014,GRIND_03,64.68,21.84,9.81
LOT000080,E,PORD000080,PRD0014,ADD_02,63.64,22.23,10.62
LOT000081,A,PORD000081,PRD0006,MILL_01,83.03,16.41,1.73
LOT000081,B,PORD000081,PRD0006,LATHE_04,85.47,19.12,4.36
LOT000081,C,PORD000081,PRD0006,DRILL_02,94.54,23.06,0.52
LOT000081,D,PORD000081,PRD0006,GRIND_03,108.07,23.72,7.58
LOT000081,E,PORD000081,PRD0006,ADD_01,136.23,17.05,41.39
LOT000082,A,PORD000082,PRD0009,MILL_02,71.32,22.51,4.42
LOT000082,B,PORD000082,PRD0009,LATHE_03,71.92,24.09,3.98
LOT000082,C,PORD000082,PRD0009,DRILL_03,83.69,23.22,7.76
LOT000082,D,PORD000082,PRD0009,GRIND_02,65.23,15.94,7.57
LOT000082,E,PORD000082,PRD0009,ADD_02,79.75,22.98,13.73
LOT000083,A,PORD000083,PRD0010,MILL_03,125.55,21.13,7.18
LOT000083,B,PORD000083,PRD0010,LATHE_02,132.58,16.41,1.47
LOT000083,C,PORD000083,PRD0010,DRILL_03,135.1,18.13,9.68
LOT000083,D,PORD000083,PRD0010,GRIND_01,127.27,23.04,9.67
LOT000083,E,PORD000083,PRD0010,ADD_01,122.38,16.22,4.85
LOT000084,A,PORD000084,PRD0005,MILL_03,41.64,20.27,7.12
LOT000084,B,PORD000084,PRD0005,LATHE_01,44.21,24.73,2.37
LOT000084,C,PORD000084,PRD0005,DRILL_02,41.6,22.1,4.71
LOT000084,D,PORD000084,PRD0005,GRIND_01,41.19,18.58,8.28
LOT000084,E,PORD000084,PRD0005,ADD_02,32.76,17.44,1.31
LOT000085,A,PORD000085,PRD0003,MILL_02,68.7,22.49,4.97
LOT000085,B,PORD000085,PRD0003,LATHE_01,68.37,23.06,2.03
LOT000085,C,PORD000085,PRD0003,DRILL_01,74.31,21.76,6.86
LOT000085,D,PORD000085,PRD0003,GRIND_03,67.76,16.67,9.92
LOT000085,E,PORD000085,PRD0003,ADD_02,70.16,21.43,7.69
LOT000086,A,PORD000086,PRD0003,MILL_01,56.79,19.08,7.23
LOT000086,B,PORD000086,PRD0003,LATHE_01,63.72,22.88,2.08
LOT000086,C,PORD000086,PRD0003,DRILL_03,55.7,15.0,3.9
LOT000086,D,PORD000086,PRD0003,GRIND_02,64.44,23.65,3.8
LOT000086,E,PORD000086,PRD0003,ADD_02,55.46,19.79,6.32
LOT000087,A,PORD000087,PRD0006,MILL_02,97.92,24.11,6.44
LOT000087,B,PORD000087,PRD0006,LATHE_03,98.07,21.21,5.03
LOT000087,C,PORD000087,PRD0006,DRILL_03,102.35,23.73,7.04
LOT000087,D,PORD000087,PRD0006,GRIND_01,96.48,17.42,4.69
LOT000087,E,PORD000087,PRD0006,ADD_01,104.83,15.74,10.95
LOT000088,A,PORD000088,PRD0004,MILL_04,76.54,23.77,2.72
LOT000088,B,PORD000088,PRD0004,LATHE_03,63.64,15.79,6.36
LOT000088,C,PORD000088,PRD0004,DRILL_03,68.47,17.68,5.73
LOT000088,D,PORD000088,PRD0004,GRIND_01,78.07,20.99,0.94
LOT000088,E,PORD000088,PRD0004,ADD_02,83.51,23.69,14.34
LOT000089,A,PORD000089,PRD0015,MILL_02,50.8,16.65,7.58
LOT000089,B,PORD000089,PRD0015,LATHE_01,52.46,22.03,4.1
LOT000089,C,PORD000089,PRD0015,DRILL_02,70.0,22.87,16.57
LOT000089,D,PORD000089,PRD0015,GRIND_03,54.73,22.44,6.34
LOT000089,E,PORD000089,PRD0015,ADD_01,54.48,15.03,9.06
LOT000090,A,PORD000090,PRD0019,MILL_02,83.07,24.72,3.86
LOT000090,B,PORD000090,PRD0019,LATHE_03,75.43,19.47,4.73
LOT000090,C,PORD000090,PRD0019,DRILL_01,68.53,15.08,0.37
LOT000090,D,PORD000090,PRD0019,GRIND_02,72.85,19.63,2.19
LOT000090,E,PORD000090,PRD0019,ADD_02,85.35,24.32,1.31
LOT000091,A,PORD000091,PRD0019,MILL_01,95.19,21.75,3.6
LOT000091,B,PORD000091,PRD0019,LATHE_01,83.43,18.95,3.29
LOT000091,C,PORD000091,PRD0019,DRILL_01,87.25,17.58,2.97
LOT000091,D,PORD000091,PRD0019,GRIND_02,92.78,22.21,10.05
LOT000091,E,PORD000091,PRD0019,ADD_01,86.32,15.6,10.3
LOT000092,A,PORD000092,PRD0001,MILL_04,102.95,18.69,3.35
LOT000092,B,PORD000092,PRD0001,LATHE_01,96.68,19.04,6.0
LOT000092,C,PORD000092,PRD0001,DRILL_01,103.14,21.79,5.94
LOT000092,D,PORD000092,PRD0001,GRIND_02,90.03,16.39,1.54
LOT000092,E,PORD000092,PRD0001,ADD_02,104.4,16.21,16.99
LOT000093,A,PORD000093,PRD0008,MILL_03,101.21,19.49,3.19
LOT000093,B,PORD000093,PRD0008,LATHE_02,100.75,20.59,5.83
LOT000093,C,PORD000093,PRD0008,DRILL_01,95.57,21.92,6.73
LOT000093,D,PORD000093,PRD0008,GRIND_01,89.0,23.62,2.26
LOT000093,E,PORD000093,PRD0008,ADD_01,123.34,23.58,27.93
LOT000094,A,PORD000094,PRD0016,MILL_02,99.55,18.7,3.14
LOT000094,B,PORD000094,PRD0016,LATHE_02,93.94,16.67,1.14
LOT000094,C,PORD000094,PRD0016,DRILL_01,109.67,24.47,5.17
LOT000094,D,PORD000094,PRD0016,GRIND_03,94.32,18.41,4.1
LOT000094,E,PORD000094,PRD0016,ADD_02,118.65,23.47,12.63
LOT000095,A,PORD000095,PRD0006,MILL_02,135.8,19.86,4.04
LOT000095,B,PORD000095,PRD0006,LATHE_04,120.71,15.99,7.41
LOT000095,C,PORD000095,PRD0006,DRILL_03,114.32,15.23,4.59
LOT000095,D,PORD000095,PRD0006,GRIND_01,133.7,23.35,3.75
LOT000095,E,PORD000095,PRD0006,ADD_02,137.81,21.03,14.76
LOT000096,A,PORD000096,PRD0015,MILL_04,80.41,15.31,21.15
LOT000096,B,PORD000096,PRD0015,LATHE_01,72.06,20.54,6.1
LOT000096,C,PORD000096,PRD0015,DRILL_03,70.62,18.56,7.09
LOT000096,D,PORD000096,PRD0015,GRIND_01,70.94,18.42,9.66
LOT000096,E,PORD000096,PRD0015,ADD_01,71.14,16.65,15.0
LOT000097,A,PORD000097,PRD0002,MILL_03,34.1,23.8,4.56
LOT000097,B,PORD000097,PRD0002,LATHE_01,35.68,22.31,6.82
LOT000097,C,PORD000097,PRD0002,DRILL_02,56.19,17.28,32.74
LOT000097,D,PORD000097,PRD0002,GRIND_01,33.24,19.58,7.46
LOT000097,E,PORD000097,PRD0002,ADD_01,42.74,22.94,13.16
LOT000098,A,PORD000098,PRD0017,MILL_03,76.94,20.13,6.04
LOT000098,B,PORD000098,PRD0017,LATHE_03,68.62,18.75,1.63
LOT000098,C,PORD000098,PRD0017,DRILL_03,90.45,21.06,19.06
LOT000098,D,PORD000098,PRD0017,GRIND_01,81.02,24.81,8.28
LOT000098,E,PORD000098,PRD0017,ADD_02,79.93,23.07,14.94
LOT000099,A,PORD000099,PRD0013,MILL_04,110.33,15.62,15.62
LOT000099,B,PORD000099,PRD0013,LATHE_02,105.34,17.21,6.1
LOT000099,C,PORD000099,PRD0013,DRILL_02,98.71,22.23,1.34
LOT000099,D,PORD000099,PRD0013,GRIND_02,109.5,18.33,5.29
LOT000099,E,PORD000099,PRD0013,ADD_01,110.19,24.98,12.43
LOT000100,A,PORD000100,PRD0007,MILL_01,60.74,18.42,0.55
LOT000100,B,PORD000100,PRD0007,LATHE_04,79.56,22.69,6.13
LOT000100,C,PORD000100,PRD0007,DRILL_02,69.65,16.04,7.23
LOT000100,D,PORD000100,PRD0007,GRIND_02,75.53,15.24,5.49
LOT000100,E,PORD000100,PRD0007,ADD_01,86.95,24.48,14.33
LOT000101,A,PORD000101,PRD0016,MILL_02,60.77,17.42,1.16
LOT000101,B,PORD000101,PRD0016,LATHE_04,59.52,17.95,2.25
LOT000101,C,PORD000101,PRD0016,DRILL_02,60.4,16.52,0.22
LOT000101,D,PORD000101,PRD0016,GRIND_03,66.9,17.26,9.79
LOT000101,E,PORD000101,PRD0016,ADD_01,66.42,19.16,2.82
LOT000102,A,PORD000102,PRD0010,MILL_04,88.85,21.25,5.46
LOT000102,B,PORD000102,PRD0010,LATHE_04,87.66,17.35,2.32
LOT000102,C,PORD000102,PRD0010,DRILL_01,87.32,24.17,4.01
LOT000102,D,PORD000102,PRD0010,GRIND_02,80.23,16.34,0.54
LOT000102,E,PORD000102,PRD0010,ADD_01,88.44,16.03,11.75
LOT000103,A,PORD000103,PRD0006,MILL_01,95.41,18.4,9.41
LOT000103,B,PORD000103,PRD0006,LATHE_01,83.31,18.6,6.74
LOT000103,C,PORD000103,PRD0006,DRILL_02,91.44,23.92,9.1
LOT000103,D,PORD000103,PRD0006,GRIND_03,84.53,15.89,4.94
LOT000103,E,PORD000103,PRD0006,ADD_01,87.09,23.44,2.09
LOT000104,A,PORD000104,PRD0011,MILL_01,117.52,24.66,7.61
LOT000104,B,PORD000104,PRD0011,LATHE_02,111.57,17.69,5.07
LOT000104,C,PORD000104,PRD0011,DRILL_01,112.0,18.6,22.51
LOT000104,D,PORD000104,PRD0011,GRIND_03,95.43,16.11,7.71
LOT000104,E,PORD000104,PRD0011,ADD_01,109.97,22.68,12.33
LOT000105,A,PORD000105,PRD0016,MILL_04,98.0,21.48,6.03
LOT000105,B,PORD000105,PRD0016,LATHE_01,90.65,16.37,5.91
LOT000105,C,PORD000105,PRD0016,DRILL_01,103.06,21.82,5.79
LOT000105,D,PORD000105,PRD0016,GRIND_03,94.52,18.68,1.12
LOT000105,E,PORD000105,PRD0016,ADD_02,107.31,16.0,3.63
LOT000106,A,PORD000106,PRD0002,MILL_01,63.15,16.24,3.94
LOT000106,B,PORD000106,PRD0002,LATHE_01,82.49,24.06,5.8
LOT000106,C,PORD000106,PRD0002,DRILL_02,71.86,20.19,3.12
LOT000106,D,PORD000106,PRD0002,GRIND_03,74.34,17.2,8.57
LOT000106,E,PORD000106,PRD0002,ADD_02,70.09,22.7,1.8
LOT000107,A,PORD000107,PRD0001,MILL_02,62.46,20.71,5.3
LOT000107,B,PORD000107,PRD0001,LATHE_04,66.57,23.47,7.19
LOT000107,C,PORD000107,PRD0001,DRILL_01,61.29,17.91,1.52
LOT000107,D,PORD000107,PRD0001,GRIND_01,59.79,17.28,4.84
LOT000107,E,PORD000107,PRD0001,ADD_01,68.02,21.72,14.85
LOT000108,A,PORD000108,PRD0020,MILL_03,98.94,24.63,2.93
LOT000108,B,PORD000108,PRD0020,LATHE_04,106.59,21.2,22.4
LOT000108,C,PORD000108,PRD0020,DRILL_03,92.22,16.47,6.36
LOT000108,D,PORD000108,PRD0020,GRIND_03,93.82,17.6,9.17
LOT000108,E,PORD000108,PRD0020,ADD_02,109.94,20.39,10.35
LOT000109,A,PORD000109,PRD0018,MILL_02,58.44,20.3,4.0
LOT000109,B,PORD000109,PRD0018,LATHE_01,75.26,21.21,20.93
LOT000109,C,PORD000109,PRD0018,DRILL_02,53.27,19.33,1.66
LOT000109,D,PORD000109,PRD0018,GRIND_01,61.9,15.5,9.81
LOT000109,E,PORD000109,PRD0018,ADD_01,53.37,18.92,1.63
LOT000110,A,PORD000110,PRD0016,MILL_04,79.11,24.53,1.75
LOT000110,B,PORD000110,PRD0016,LATHE_02,79.18,20.94,4.98
LOT000110,C,PORD000110,PRD0016,DRILL_03,84.58,22.32,6.98
LOT000110,D,PORD000110,PRD0016,GRIND_02,87.17,24.67,8.54
LOT000110,E,PORD000110,PRD0016,ADD_02,79.86,17.47,10.0
LOT000111,A,PORD000111,PRD0018,MILL_01,77.59,15.09,7.41
LOT000111,B,PORD000111,PRD0018,LATHE_03,74.81,15.46,1.42
LOT000111,C,PORD000111,PRD0018,DRILL_03,83.29,17.54,4.03
LOT000111,D,PORD000111,PRD0018,GRIND_01,86.04,16.19,3.98
LOT000111,E,PORD000111,PRD0018,ADD_01,84.92,19.95,7.22
LOT000112,A,PORD000112,PRD0020,MILL_02,134.21,24.18,17.81
LOT000112,B,PORD000112,PRD0020,LATHE_02,110.36,24.92,4.59
LOT000112,C,PORD000112,PRD0020,DRILL_01,109.05,17.4,9.18
LOT000112,D,PORD000112,PRD0020,GRIND_02,121.22,23.4,2.29
LOT000112,E,PORD000112,PRD0020,ADD_02,135.62,23.67,14.26
LOT000113,A,PORD000113,PRD0011,MILL_02,41.33,23.4,3.44
LOT000113,B,PORD000113,PRD0011,LATHE_02,43.4,23.93,6.24
LOT000113,C,PORD000113,PRD0011,DRILL_03,34.31,20.45,2.55
LOT000113,D,PORD000113,PRD0011,GRIND_03,31.43,15.33,3.64
LOT000113,E,PORD000113,PRD0011,ADD_01,44.49,20.07,12.16
LOT000114,A,PORD000114,PRD0004,MILL_01,123.37,22.71,1.21
LOT000114,B,PORD000114,PRD0004,LATHE_03,113.28,15.45,7.45
LOT000114,C,PORD000114,PRD0004,DRILL_01,115.87,22.66,4.17
LOT000114,D,PORD000114,PRD0004,GRIND_01,119.98,22.23,2.04
LOT000114,E,PORD000114,PRD0004,ADD_02,138.6,17.3,10.94
LOT000115,A,PORD000115,PRD0006,MILL_01,111.2,22.59,7.17
LOT000115,B,PORD000115,PRD0006,LATHE_04,105.68,23.17,2.97
LOT000115,C,PORD000115,PRD0006,DRILL_02,100.8,19.06,7.62
LOT000115,D,PORD000115,PRD0006,GRIND_01,99.05,18.81,7.54
LOT000115,E,PORD000115,PRD0006,ADD_02,109.56,22.81,14.28
LOT000116,A,PORD000116,PRD0017,MILL_04,107.2,17.97,6.07
LOT000116,B,PORD000116,PRD0017,LATHE_01,110.37,22.08,7.78
LOT000116,C,PORD000116,PRD0017,DRILL_02,118.82,21.97,4.62
LOT000116,D,PORD000116,PRD0017,GRIND_03,108.39,16.25,18.62
LOT000116,E,PORD000116,PRD0017,ADD_01,110.32,16.95,5.03
LOT000117,A,PORD000117,PRD0003,MILL_03,79.01,19.35,2.5
LOT000117,B,PORD000117,PRD0003,LATHE_04,84.35,22.86,3.07
LOT000117,C,PORD000117,PRD0003,DRILL_03,91.27,15.11,9.7
LOT000117,D,PORD000117,PRD0003,GRIND_03,86.38,20.01,5.34
LOT000117,E,PORD000117,PRD0003,ADD_01,87.07,20.05,12.94
LOT000118,A,PORD000118,PRD0003,MILL_04,81.7,17.27,21.75
LOT000118,B,PORD000118,PRD0003,LATHE_04,86.2,17.9,19.44
LOT000118,C,PORD000118,PRD0003,DRILL_03,102.27,18.13,31.27
LOT000118,D,PORD000118,PRD0003,GRIND_03,59.65,15.12,0.52
LOT000118,E,PORD000118,PRD0003,ADD_02,69.99,18.91,6.17
LOT000119,A,PORD000119,PRD0005,MILL_04,70.41,22.84,3.46
LOT000119,B,PORD000119,PRD0005,LATHE_01,66.36,15.72,3.05
LOT000119,C,PORD000119,PRD0005,DRILL_02,70.55,22.33,7.81
LOT000119,D,PORD000119,PRD0005,GRIND_01,58.94,16.01,2.76
LOT000119,E,PORD000119,PRD0005,ADD_01,63.95,15.11,14.66
LOT000120,A,PORD000120,PRD0005,MILL_02,112.94,20.55,4.66
LOT000120,B,PORD000120,PRD0005,LATHE_01,115.42,18.98,1.64
LOT000120,C,PORD000120,PRD0005,DRILL_02,112.82,17.87,9.69
LOT000120,D,PORD000120,PRD0005,GRIND_03,116.04,16.72,11.71
LOT000120,E,PORD000120,PRD0005,ADD_02,107.81,20.99,9.73
LOT000121,A,PORD000121,PRD0002,MILL_02,55.76,19.51,4.67
LOT000121,B,PORD000121,PRD0002,LATHE_03,77.67,20.98,24.09
LOT000121,C,PORD000121,PRD0002,DRILL_02,60.53,21.12,9.39
LOT000121,D,PORD000121,PRD0002,GRIND_02,56.96,21.25,0.5
LOT000121,E,PORD000121,PRD0002,ADD_01,64.83,20.83,6.75
LOT000122,A,PORD000122,PRD0004,MILL_01,113.51,21.17,1.72
LOT000122,B,PORD000122,PRD0004,LATHE_02,107.31,15.08,0.74
LOT000122,C,PORD000122,PRD0004,DRILL_03,137.63,23.07,30.43
LOT000122,D,PORD000122,PRD0004,GRIND_03,123.78,15.09,6.13
LOT000122,E,PORD000122,PRD0004,ADD_02,133.58,22.01,9.81
LOT000123,A,PORD000123,PRD0015,MILL_03,56.2,17.48,3.67
LOT000123,B,PORD000123,PRD0015,LATHE_02,58.41,20.97,2.98
LOT000123,C,PORD000123,PRD0015,DRILL_02,72.65,23.05,9.33
LOT000123,D,PORD000123,PRD0015,GRIND_02,60.11,18.97,2.53
LOT000123,E,PORD000123,PRD0015,ADD_02,65.31,15.68,13.81
LOT000124,A,PORD000124,PRD0007,MILL_04,75.97,18.68,19.33
LOT000124,B,PORD000124,PRD0007,LATHE_01,77.47,19.11,18.85
LOT000124,C,PORD000124,PRD0007,DRILL_02,73.21,21.49,11.6
LOT000124,D,PORD000124,PRD0007,GRIND_02,67.3,22.85,2.01
LOT000124,E,PORD000124,PRD0007,ADD_01,64.07,15.56,13.91
LOT000125,A,PORD000125,PRD0003,MILL_02,99.1,16.59,0.56
LOT000125,B,PORD000125,PRD0003,LATHE_01,125.7,22.47,6.61
LOT000125,C,PORD000125,PRD0003,DRILL_01,139.44,15.08,21.08
LOT000125,D,PORD000125,PRD0003,GRIND_01,123.98,18.57,8.29
LOT000125,E,PORD000125,PRD0003,ADD_01,118.72,17.16,11.8
LOT000126,A,PORD000126,PRD0017,MILL_02,67.36,24.41,9.74
LOT000126,B,PORD000126,PRD0017,LATHE_03,59.81,23.29,4.17
LOT000126,C,PORD000126,PRD0017,DRILL_03,83.89,23.38,28.71
LOT000126,D,PORD000126,PRD0017,GRIND_02,53.78,17.96,4.11
LOT000126,E,PORD000126,PRD0017,ADD_02,47.39,17.3,2.48
LOT000127,A,PORD000127,PRD0002,MILL_02,106.93,20.41,3.31
LOT000127,B,PORD000127,PRD0002,LATHE_03,102.92,17.42,0.84
LOT000127,C,PORD000127,PRD0002,DRILL_01,98.69,17.12,1.67
LOT000127,D,PORD000127,PRD0002,GRIND_03,116.04,17.34,9.6
LOT000127,E,PORD000127,PRD0002,ADD_01,122.06,19.15,13.07
LOT000128,A,PORD000128,PRD0008,MILL_02,86.66,16.72,3.3
LOT000128,B,PORD000128,PRD0008,LATHE_02,96.74,15.22,19.84
LOT000128,C,PORD000128,PRD0008,DRILL_01,81.69,18.37,6.92
LOT000128,D,PORD000128,PRD0008,GRIND_01,90.28,22.65,7.73
LOT000128,E,PORD000128,PRD0008,ADD_01,79.49,15.18,1.04
LOT000129,A,PORD000129,PRD0015,MILL_04,76.3,23.82,5.58
LOT000129,B,PORD000129,PRD0015,LATHE_01,73.04,23.21,3.88
LOT000129,C,PORD000129,PRD0015,DRILL_01,80.8,20.32,8.21
LOT000129,D,PORD000129,PRD0015,GRIND_03,73.37,19.66,3.88
LOT000129,E,PORD000129,PRD0015,ADD_01,65.26,17.81,0.63
LOT000130,A,PORD000130,PRD0015,MILL_04,82.29,24.68,5.19
LOT000130,B,PORD000130,PRD0015,LATHE_02,97.67,20.13,11.94
LOT000130,C,PORD000130,PRD0015,DRILL_02,87.96,18.21,3.51
LOT000130,D,PORD000130,PRD0015,GRIND_03,80.62,22.07,3.69
LOT000130,E,PORD000130,PRD0015,ADD_01,87.14,22.09,3.27
LOT000131,A,PORD000131,PRD0017,MILL_01,111.97,16.04,4.65
LOT000131,B,PORD000131,PRD0017,LATHE_02,113.18,22.82,6.42
LOT000131,C,PORD000131,PRD0017,DRILL_01,108.24,15.15,7.13
LOT000131,D,PORD000131,PRD0017,GRIND_01,99.31,18.47,1.59
LOT000131,E,PORD000131,PRD0017,ADD_01,118.87,20.97,13.34
LOT000132,A,PORD000132,PRD0010,MILL_02,47.0,19.15,3.09
LOT000132,B,PORD000132,PRD0010,LATHE_01,47.79,17.42,3.4
LOT000132,C,PORD000132,PRD0010,DRILL_03,46.88,16.88,6.96
LOT000132,D,PORD000132,PRD0010,GRIND_02,63.04,19.51,20.78
LOT000132,E,PORD000132,PRD0010,ADD_01,72.71,17.64,34.09
LOT000133,A,PORD000133,PRD0013,MILL_01,75.75,21.55,0.51
LOT000133,B,PORD000133,PRD0013,LATHE_03,69.43,22.78,1.5
LOT000133,C,PORD000133,PRD0013,DRILL_01,74.78,22.48,2.17
LOT000133,D,PORD000133,PRD0013,GRIND_02,84.55,15.34,16.08
LOT000133,E,PORD000133,PRD0013,ADD_02,76.17,23.58,6.43
LOT000134,A,PORD000134,PRD0008,MILL_01,114.42,19.36,0.75
LOT000134,B,PORD000134,PRD0008,LATHE_01,119.33,20.77,0.76
LOT000134,C,PORD000134,PRD0008,DRILL_03,109.37,24.34,6.74
LOT000134,D,PORD000134,PRD0008,GRIND_03,95.7,17.41,4.11
LOT000134,E,PORD000134,PRD0008,ADD_02,113.48,23.92,6.09
LOT000135,A,PORD000135,PRD0016,MILL_03,60.06,20.12,7.51
LOT000135,B,PORD000135,PRD0016,LATHE_01,60.48,20.87,7.93
LOT000135,C,PORD000135,PRD0016,DRILL_03,62.93,21.76,5.79
LOT000135,D,PORD000135,PRD0016,GRIND_03,74.75,24.28,18.55
LOT000135,E,PORD000135,PRD0016,ADD_01,64.14,19.69,7.41
LOT000136,A,PORD000136,PRD0010,MILL_02,110.63,20.93,3.64
LOT000136,B,PORD000136,PRD0010,LATHE_03,118.81,23.64,7.4
LOT000136,C,PORD000136,PRD0010,DRILL_03,105.56,21.91,6.49
LOT000136,D,PORD000136,PRD0010,GRIND_03,99.36,22.48,4.14
LOT000136,E,PORD000136,PRD0010,ADD_02,101.71,19.55,12.56
LOT000137,A,PORD000137,PRD0020,MILL_02,98.57,21.86,18.86
LOT000137,B,PORD000137,PRD0020,LATHE_01,68.61,16.54,2.22
LOT000137,C,PORD000137,PRD0020,DRILL_02,80.4,22.41,5.94
LOT000137,D,PORD000137,PRD0020,GRIND_01,78.25,19.23,6.07
LOT000137,E,PORD000137,PRD0020,ADD_02,88.36,21.91,7.52
LOT000138,A,PORD000138,PRD0016,MILL_01,59.43,23.0,10.13
LOT000138,B,PORD000138,PRD0016,LATHE_01,57.15,23.97,7.79
LOT000138,C,PORD000138,PRD0016,DRILL_03,55.42,22.76,3.48
LOT000138,D,PORD000138,PRD0016,GRIND_01,66.47,21.69,17.65
LOT000138,E,PORD000138,PRD0016,ADD_02,48.3,15.71,3.44
LOT000139,A,PORD000139,PRD0006,MILL_02,98.21,16.66,0.07
LOT000139,B,PORD000139,PRD0006,LATHE_03,98.11,18.26,1.86
LOT000139,C,PORD000139,PRD0006,DRILL_03,112.73,18.66,3.02
LOT000139,D,PORD000139,PRD0006,GRIND_02,123.69,23.09,3.43
LOT000139,E,PORD000139,PRD0006,ADD_01,123.85,17.71,12.44
LOT000140,A,PORD000140,PRD0014,MILL_02,26.38,16.37,4.04
LOT000140,B,PORD000140,PRD0014,LATHE_03,27.69,15.03,7.0
LOT000140,C,PORD000140,PRD0014,DRILL_03,24.92,18.06,0.57
LOT000140,D,PORD000140,PRD0014,GRIND_01,29.44,16.91,5.47
LOT000140,E,PORD000140,PRD0014,ADD_01,37.71,23.62,8.07
LOT000141,A,PORD000141,PRD0017,MILL_04,87.5,21.56,5.5
LOT000141,B,PORD000141,PRD0017,LATHE_01,78.79,23.6,2.63
LOT000141,C,PORD000141,PRD0017,DRILL_01,111.45,20.14,32.25
LOT000141,D,PORD000141,PRD0017,GRIND_02,79.68,20.68,4.9
LOT000141,E,PORD000141,PRD0017,ADD_02,112.53,24.7,37.25
LOT000142,A,PORD000142,PRD0006,MILL_04,81.57,16.65,16.34
LOT000142,B,PORD000142,PRD0006,LATHE_04,90.58,17.86,24.49
LOT000142,C,PORD000142,PRD0006,DRILL_01,83.16,22.86,9.39
LOT000142,D,PORD000142,PRD0006,GRIND_01,82.0,22.29,3.38
LOT000142,E,PORD000142,PRD0006,ADD_01,79.01,17.21,13.11
LOT000143,A,PORD000143,PRD0004,MILL_01,80.98,16.52,2.81
LOT000143,B,PORD000143,PRD0004,LATHE_02,109.26,17.37,24.06
LOT000143,C,PORD000143,PRD0004,DRILL_03,102.5,17.38,21.7
LOT000143,D,PORD000143,PRD0004,GRIND_01,105.81,22.02,7.6
LOT000143,E,PORD000143,PRD0004,ADD_02,108.5,25.0,5.97
LOT000144,A,PORD000144,PRD0013,MILL_01,104.93,22.63,5.17
LOT000144,B,PORD000144,PRD0013,LATHE_03,99.58,24.11,4.01
LOT000144,C,PORD000144,PRD0013,DRILL_02,104.22,20.51,8.39
LOT000144,D,PORD000144,PRD0013,GRIND_03,109.19,22.54,3.36
LOT000144,E,PORD000144,PRD0013,ADD_01,93.56,16.12,4.22
LOT000145,A,PORD000145,PRD0001,MILL_03,50.07,20.68,1.69
